SampleDate,StationCode,Centric Diatoms,Chrysophytes,Ciliates,Coccolithophores,Cryptophytes,Cyanobacteria,Dinoflagellates,Euglenoids,Green Algae,Haptophytes,Kathablepharids,Pennate Diatoms,Raphidophytes,Red Algae,Silico-flagellates,Synurophytes,Unknown Algae,Unknown Flagellates,Xanthophytes
9/20/77,C10,5051.763346,0,0,0,0,131.7851308,0,43.92837692,175.7135077,0,0,834.6391614,0,0,0,0,0,0,0
9/20/77,C3,439.2837692,0,0,0,658.9256538,0,0,0,680.8898422,0,0,87.85675384,0,0,0,0,0,0,0
9/20/77,C7,26137.38427,0,0,0,658.9256538,0,658.9256538,439.2837692,658.9256538,0,0,658.9256538,0,0,0,0,0,0,0
9/20/77,D28A,43.92837692,0,0,0,65.89256538,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
9/20/77,MD10,439.2837692,0,0,0,65.89256538,0,0,0,87.85675384,0,0,131.7851308,0,0,0,0,0,0,0
9/20/77,MD7,197.6776961,0,0,0,219.6418846,0,0,0,131.7851308,0,0,65.89256538,0,0,0,0,0,0,0
9/20/77,P8,307.4986384,0,0,0,329.4628269,0,21.96418846,0,65.89256538,0,0,43.92837692,0,0,0,0,0,0,0
9/21/77,D19,87.85675384,0,0,0,43.92837692,0,0,0,153.7493192,0,0,43.92837692,0,0,0,0,0,0,0
9/21/77,D24,307.4986384,0,0,0,0,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
9/21/77,D26,373.3912038,0,0,0,65.89256538,0,0,0,87.85675384,0,0,21.96418846,0,0,0,0,0,0,0
9/21/77,D4,724.8182191,0,0,0,87.85675384,0,0,0,87.85675384,0,0,0,0,0,0,0,0,0,0
9/21/77,D7,54.91047115,0,0,0,142.767225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/21/77,D9,263.5702615,0,0,0,87.85675384,0,0,0,65.89256538,0,0,21.96418846,0,0,0,0,0,0,0
9/22/77,D12,878.5675384,0,0,0,87.85675384,0,0,0,131.7851308,0,0,21.96418846,0,0,0,0,0,0,0
9/22/77,D15,614.9972768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/22/77,D6,10.98209423,0,0,0,230.6239788,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0
9/22/77,D8,76.87465961,0,0,0,450.2658634,0,0,0,98.83884806,0,0,0,0,0,0,0,0,0,0
10/3/77,C9,263.5702615,0,0,0,131.7851308,0,0,0,307.4986384,0,0,43.92837692,0,0,0,0,0,0,0
10/3/77,P12,527.140523,0,0,0,439.2837692,0,0,0,43.92837692,0,0,65.89256538,0,0,0,0,0,0,0
10/4/77,D28A,87.85675384,0,0,0,65.89256538,0,0,0,43.92837692,0,0,43.92837692,0,0,0,0,0,0,0
10/4/77,MD7,241.606073,0,0,0,153.7493192,0,0,0,0,0,0,87.85675384,0,0,0,0,0,0,0
10/4/77,P8,680.8898422,0,0,0,219.6418846,0,0,0,197.6776961,0,0,0,0,0,0,0,0,0,0
10/5/77,C10,31408.7895,0,0,0,0,878.5675384,0,0,219.6418846,0,0,219.6418846,0,0,0,0,0,0,0
10/5/77,C3,439.2837692,0,0,0,219.6418846,0,0,0,373.3912038,0,0,461.2479576,0,0,0,0,0,0,0
10/5/77,C7,25917.74238,0,0,0,0,549.1047115,109.8209423,0,658.9256538,0,0,329.4628269,0,0,0,0,0,0,0
10/5/77,D19,285.53445,0,0,0,0,0,0,0,43.92837692,0,0,21.96418846,0,0,0,0,0,0,0
10/5/77,D24,329.4628269,0,0,0,21.96418846,0,0,0,43.92837692,0,0,0,0,0,0,0,0,0,0
10/5/77,D26,351.4270153,0,0,0,65.89256538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/77,D4,1142.1378,0,0,0,43.92837692,0,0,0,65.89256538,0,0,0,0,0,0,0,0,0,0
10/5/77,D7,43.92837692,0,0,0,197.6776961,0,0,0,21.96418846,0,0,21.96418846,0,0,0,0,0,0,0
10/5/77,D9,373.3912038,0,0,0,87.85675384,21.96418846,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0
10/5/77,MD10,680.8898422,0,0,0,43.92837692,0,0,0,0,0,0,153.7493192,0,0,0,0,0,0,0
10/6/77,D12,878.5675384,0,0,0,0,43.92837692,0,0,153.7493192,0,0,43.92837692,0,0,0,0,0,0,0
10/6/77,D15,483.2121461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/6/77,D6,21.96418846,0,0,0,21.96418846,0,0,21.96418846,21.96418846,0,0,0,0,0,0,0,0,0,0
10/6/77,D8,131.7851308,0,0,0,131.7851308,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0,0
10/17/77,C10,10806.38072,0,0,0,0,1669.278323,0,0,527.140523,0,0,351.4270153,0,0,0,0,0,0,0
10/17/77,C3,1537.493192,0,0,0,834.6391614,0,0,0,285.53445,0,0,527.140523,0,0,0,0,0,0,0
10/17/77,C7,14166.90156,0,0,0,1317.851308,549.1047115,0,0,768.7465961,0,0,658.9256538,0,0,0,0,0,0,0
10/17/77,MD10,285.53445,0,0,0,87.85675384,0,0,0,43.92837692,0,0,21.96418846,0,0,0,0,0,0,0
10/18/77,C9,263.5702615,0,0,0,87.85675384,131.7851308,0,0,43.92837692,0,0,21.96418846,0,0,0,0,0,0,0
10/18/77,D28A,65.89256538,0,0,0,0,0,0,0,65.89256538,0,0,0,0,0,0,0,0,0,0
10/18/77,MD7,461.2479576,0,0,0,614.9972768,0,0,0,87.85675384,0,0,241.606073,0,0,0,0,0,0,0
10/18/77,P12,966.4242922,0,0,0,263.5702615,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0
10/18/77,P8,351.4270153,0,0,0,43.92837692,0,0,0,131.7851308,0,0,109.8209423,0,0,0,0,0,0,0
10/19/77,D19,153.7493192,0,0,0,21.96418846,21.96418846,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0
10/19/77,D24,307.4986384,0,0,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0
10/19/77,D26,109.8209423,0,0,0,131.7851308,43.92837692,0,0,21.96418846,0,0,43.92837692,0,0,0,0,0,0,0
10/19/77,D4,856.6033499,0,0,0,0,0,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0
10/19/77,D7,109.8209423,0,0,0,131.7851308,0,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0
10/19/77,D9,307.4986384,0,0,0,43.92837692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/21/77,D12,351.4270153,0,0,0,87.85675384,0,0,0,65.89256538,0,0,0,0,0,0,0,0,0,0
10/21/77,D15,329.4628269,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/21/77,D6,21.96418846,0,0,0,307.4986384,0,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0
10/21/77,D8,87.85675384,0,0,0,197.6776961,0,0,0,43.92837692,0,0,43.92837692,0,0,0,0,0,0,0
11/14/77,C9,175.7135077,0,0,0,131.7851308,0,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0
11/14/77,P12,944.4601037,0,0,0,241.606073,0,0,0,21.96418846,0,0,43.92837692,0,0,0,0,0,0,0
11/15/77,C10,856.6033499,0,0,0,43.92837692,43.92837692,0,0,241.606073,0,0,395.3553923,0,0,0,0,0,0,0
11/15/77,C3,1010.352669,0,0,0,2284.2756,0,0,0,834.6391614,0,0,1581.421569,0,0,0,0,0,0,0
11/15/77,C7,2767.487746,0,0,0,87.85675384,87.85675384,0,65.89256538,351.4270153,0,0,153.7493192,0,0,0,0,0,0,0
11/15/77,D28A,175.7135077,0,0,0,87.85675384,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0
11/15/77,MD10,65.89256538,0,0,0,43.92837692,0,0,0,109.8209423,0,0,21.96418846,0,0,0,0,0,0,0
11/15/77,MD7,571.0688999,0,0,0,109.8209423,0,0,0,197.6776961,0,0,109.8209423,0,0,0,0,0,0,0
11/15/77,P8,702.8540307,0,0,0,373.3912038,131.7851308,0,0,702.8540307,0,0,175.7135077,0,0,0,0,0,0,0
11/16/77,D19,175.7135077,0,0,0,263.5702615,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0
11/16/77,D24,241.606073,0,0,0,87.85675384,0,0,0,65.89256538,0,0,21.96418846,0,0,0,0,0,0,0
11/16/77,D26,153.7493192,0,0,0,43.92837692,0,0,0,109.8209423,0,0,87.85675384,0,0,0,0,0,0,0
11/16/77,D4,175.7135077,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/77,D7,43.92837692,0,0,0,131.7851308,0,0,0,43.92837692,0,0,21.96418846,0,0,0,0,0,0,0
11/16/77,D9,109.8209423,0,0,0,65.89256538,0,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0
11/17/77,D12,197.6776961,0,0,0,241.606073,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
11/17/77,D15,131.7851308,0,0,0,43.92837692,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0
11/17/77,D6,87.85675384,0,0,0,65.89256538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/17/77,D8,43.92837692,0,0,0,285.53445,0,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0
12/6/77,D19,21.96418846,0,0,0,153.7493192,0,0,0,43.92837692,0,0,0,0,0,0,0,0,0,0
12/6/77,D24,109.8209423,0,0,0,43.92837692,0,0,0,21.96418846,0,0,43.92837692,0,0,0,0,0,0,0
12/6/77,D26,109.8209423,0,0,0,21.96418846,0,0,0,21.96418846,0,0,21.96418846,0,0,0,0,0,0,0
12/6/77,D4,109.8209423,0,0,0,131.7851308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/77,D7,87.85675384,0,0,0,21.96418846,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
12/6/77,D9,43.92837692,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/77,D12,175.7135077,0,0,0,219.6418846,0,0,0,43.92837692,0,0,0,0,0,0,0,0,0,0
12/7/77,D15,153.7493192,0,0,0,43.92837692,0,0,0,21.96418846,0,0,43.92837692,0,0,0,0,0,0,0
12/7/77,D6,21.96418846,0,0,0,505.1763346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/77,D8,43.92837692,0,0,0,197.6776961,0,0,0,43.92837692,0,0,43.92837692,0,0,0,0,0,0,0
12/14/77,C10,373.3912038,0,0,0,87.85675384,21.96418846,0,0,219.6418846,0,0,658.9256538,0,0,0,0,0,0,0
12/14/77,C3,658.9256538,0,0,0,373.3912038,0,0,0,241.606073,0,0,1295.887119,0,0,0,0,0,0,0
12/14/77,C7,1120.173611,0,0,0,351.4270153,0,0,87.85675384,153.7493192,0,0,109.8209423,0,0,0,0,0,0,0
12/14/77,MD10,263.5702615,0,0,0,109.8209423,0,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0
12/15/77,C9,21.96418846,0,0,0,65.89256538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/15/77,P12,1164.101988,0,0,0,109.8209423,0,0,0,87.85675384,0,0,21.96418846,0,0,0,0,0,0,0
12/16/77,D28A,87.85675384,0,0,0,109.8209423,0,0,0,21.96418846,0,0,43.92837692,0,0,0,0,0,0,0
12/16/77,MD7,351.4270153,0,0,0,219.6418846,0,0,0,65.89256538,0,0,307.4986384,0,0,0,0,0,0,0
12/16/77,P8,483.2121461,0,0,0,65.89256538,0,0,0,197.6776961,0,0,109.8209423,0,0,0,0,0,0,0
1/11/78,C3,0,0,0,0,0,0,0,0,0,0,0,351.4270153,0,0,0,0,0,0,0
1/11/78,C7,483.2121461,0,0,0,131.7851308,21.96418846,0,21.96418846,527.140523,0,0,241.606073,0,0,0,0,0,0,0
1/11/78,MD10,175.7135077,0,0,0,87.85675384,0,0,0,0,0,0,395.3553923,0,0,0,0,0,0,0
1/12/78,C9,65.89256538,0,0,0,0,0,0,0,0,0,0,65.89256538,0,0,0,0,0,0,0
1/13/78,MD7,0,0,0,0,0,0,0,0,0,0,0,65.89256538,0,0,0,0,0,0,0
1/13/78,P8,285.53445,0,0,0,43.92837692,0,0,0,43.92837692,0,0,0,0,0,0,0,0,0,0
1/18/78,D24,658.9256538,0,0,0,0,0,0,0,0,0,0,109.8209423,0,0,0,0,0,0,0
1/18/78,D26,65.89256538,0,0,0,0,0,0,0,0,0,0,109.8209423,0,0,0,0,0,0,0
1/18/78,D4,146.4279231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/78,D7,54.91047115,0,0,0,0,0,0,0,0,0,0,219.6418846,0,0,0,0,0,0,0
1/18/78,D9,73.21396153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/78,D12,43.92837692,0,0,0,0,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
1/19/78,D15,274.5523557,0,0,0,0,0,0,0,0,0,0,219.6418846,0,0,0,0,0,0,0
1/19/78,D8,73.21396153,0,0,0,0,0,0,0,0,0,0,219.6418846,0,0,0,0,0,0,0
2/14/78,C3,0,0,0,0,0,0,0,0,0,0,0,175.7135077,0,0,0,0,0,0,0
2/14/78,C7,329.4628269,0,0,0,0,0,0,0,131.7851308,0,0,373.3912038,0,0,0,0,0,0,0
2/14/78,MD10,87.85675384,0,0,0,43.92837692,0,0,0,21.96418846,0,0,109.8209423,0,0,0,0,0,0,0
2/15/78,C9,87.85675384,0,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0,0,0,0
2/15/78,MD7,131.7851308,0,0,0,0,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
2/15/78,P8,175.7135077,0,0,0,43.92837692,0,0,0,241.606073,0,0,241.606073,0,0,0,0,0,0,0
2/16/78,D24,43.92837692,0,0,0,43.92837692,0,0,0,0,0,0,87.85675384,0,0,0,0,0,0,0
2/16/78,D26,21.96418846,0,0,0,0,0,0,0,21.96418846,0,0,21.96418846,0,0,0,0,0,0,0
2/16/78,D4,87.85675384,0,0,0,43.92837692,0,0,0,0,0,0,87.85675384,0,0,0,0,0,0,0
2/16/78,D7,0,0,0,0,43.92837692,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
2/16/78,D9,54.91047115,0,0,0,0,0,0,0,0,0,0,109.8209423,0,0,0,0,0,0,0
2/17/78,D12,0,0,0,0,0,0,0,0,0,0,0,87.85675384,0,0,0,0,0,0,0
2/17/78,D15,21.96418846,0,0,0,0,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
2/17/78,D8,43.92837692,0,0,0,0,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
2/22/78,S42,65.89256538,0,0,0,87.85675384,0,0,0,0,0,0,109.8209423,0,0,0,0,0,0,0
3/6/78,D24,131.7851308,0,0,0,0,0,0,0,0,0,0,395.3553923,0,0,0,0,0,0,0
3/6/78,D4,0,0,0,0,87.85675384,0,0,0,43.92837692,0,0,87.85675384,0,0,0,0,0,0,0
3/6/78,D7,109.8209423,0,0,0,87.85675384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/78,D9,131.7851308,0,0,0,87.85675384,0,0,0,0,0,0,131.7851308,0,0,0,0,0,0,0
3/7/78,D15,21.96418846,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/78,D8,65.89256538,0,0,0,131.7851308,0,0,21.96418846,21.96418846,0,0,43.92837692,0,0,0,0,0,0,0
3/14/78,C3,131.7851308,0,0,0,0,0,0,21.96418846,0,0,0,21.96418846,0,0,0,0,0,0,0
3/14/78,C7,461.2479576,0,0,0,87.85675384,0,0,43.92837692,131.7851308,0,0,263.5702615,0,0,0,0,0,0,0
3/14/78,MD10,87.85675384,0,0,0,65.89256538,0,0,0,87.85675384,0,0,109.8209423,0,0,0,0,0,0,0
3/15/78,C9,527.140523,0,0,0,87.85675384,0,0,65.89256538,65.89256538,0,0,395.3553923,0,0,0,0,0,0,0
3/16/78,P8,131.7851308,0,0,0,373.3912038,65.89256538,0,21.96418846,175.7135077,0,0,153.7493192,0,0,0,0,0,0,0
3/16/78,S42,241.606073,0,0,0,219.6418846,0,0,0,21.96418846,0,0,65.89256538,0,0,0,0,0,0,0
4/3/78,C3,285.53445,0,0,0,87.85675384,0,0,0,87.85675384,0,0,153.7493192,0,0,0,0,0,0,0
4/3/78,C7,988.3884806,0,0,0,241.606073,0,0,43.92837692,241.606073,0,0,263.5702615,0,0,0,0,0,0,0
4/3/78,MD10,241.606073,0,0,0,65.89256538,0,0,0,219.6418846,0,0,87.85675384,0,0,0,0,0,0,0
4/4/78,C9,834.6391614,0,0,0,263.5702615,0,0,0,263.5702615,0,0,593.0330884,0,0,0,0,0,0,0
4/4/78,MD7,131.7851308,0,0,0,109.8209423,0,0,0,21.96418846,0,0,43.92837692,0,0,0,0,0,0,0
4/4/78,P8,1120.173611,0,0,0,175.7135077,0,0,21.96418846,373.3912038,0,0,197.6776961,0,0,0,0,0,0,0
4/4/78,S42,351.4270153,0,0,0,21.96418846,0,0,21.96418846,0,0,0,175.7135077,0,0,0,0,0,0,0
4/5/78,D24,439.2837692,0,0,0,131.7851308,0,0,21.96418846,65.89256538,0,0,109.8209423,0,0,0,0,0,0,0
4/5/78,D26,241.606073,0,0,0,43.92837692,0,0,0,21.96418846,0,0,43.92837692,0,0,0,0,0,0,0
4/5/78,D4,417.3195807,0,0,0,109.8209423,0,0,21.96418846,0,0,0,109.8209423,0,0,0,0,0,0,0
4/5/78,D7,395.3553923,0,0,0,43.92837692,0,0,0,0,0,0,87.85675384,0,0,0,0,0,0,0
4/5/78,D9,614.9972768,0,0,0,109.8209423,0,0,0,0,0,0,131.7851308,0,0,0,0,0,0,0
4/6/78,D12,219.6418846,0,0,0,87.85675384,0,0,0,21.96418846,0,0,87.85675384,0,0,0,0,0,0,0
4/6/78,D8,527.140523,0,0,0,21.96418846,0,0,0,65.89256538,0,0,43.92837692,0,0,0,0,0,0,0
4/17/78,C3,197.6776961,0,0,0,43.92837692,0,0,0,21.96418846,0,0,65.89256538,0,0,0,0,0,0,0
4/17/78,C7,768.7465961,0,0,0,131.7851308,0,0,43.92837692,241.606073,0,0,175.7135077,0,0,0,0,0,0,0
4/17/78,MD10,285.53445,0,0,0,131.7851308,0,0,0,109.8209423,0,0,87.85675384,0,0,0,0,0,0,0
4/18/78,C9,1120.173611,0,0,0,197.6776961,43.92837692,0,0,219.6418846,0,0,131.7851308,0,0,0,0,0,0,0
4/18/78,MD7,43.92837692,0,0,0,219.6418846,0,0,0,43.92837692,0,0,21.96418846,0,0,0,0,0,0,0
4/18/78,P8,878.5675384,0,0,0,527.140523,21.96418846,0,43.92837692,197.6776961,0,0,109.8209423,0,0,0,0,0,0,0
4/18/78,S42,636.9614653,0,0,0,263.5702615,0,0,0,87.85675384,0,0,131.7851308,0,0,0,0,0,0,0
4/19/78,D24,307.4986384,0,0,0,131.7851308,109.8209423,0,0,43.92837692,0,0,43.92837692,0,0,0,0,0,0,0
4/19/78,D26,109.8209423,0,0,0,109.8209423,0,0,0,21.96418846,0,0,21.96418846,0,0,0,0,0,0,0
4/19/78,D4,417.3195807,0,0,0,109.8209423,43.92837692,0,0,131.7851308,0,0,43.92837692,0,0,0,0,0,0,0
4/19/78,D7,571.0688999,0,0,0,351.4270153,87.85675384,0,0,43.92837692,0,0,87.85675384,0,0,0,0,0,0,0
4/19/78,D9,527.140523,0,0,0,263.5702615,21.96418846,0,21.96418846,65.89256538,0,0,43.92837692,0,0,0,0,0,0,0
4/20/78,D12,87.85675384,0,0,0,219.6418846,0,0,0,87.85675384,0,0,43.92837692,0,0,0,0,0,0,0
4/20/78,D15,175.7135077,0,0,0,43.92837692,0,0,0,21.96418846,0,0,21.96418846,0,0,0,0,0,0,0
4/20/78,D8,241.606073,0,0,0,263.5702615,0,0,0,87.85675384,0,0,65.89256538,0,0,0,0,0,0,0
5/1/78,C3,131.7851308,0,0,0,109.8209423,0,0,0,21.96418846,0,0,87.85675384,0,0,0,0,0,0,0
5/1/78,C7,834.6391614,0,0,0,87.85675384,0,0,21.96418846,241.606073,0,0,109.8209423,0,0,0,0,0,0,0
5/1/78,MD10,549.1047115,0,0,0,109.8209423,0,0,21.96418846,43.92837692,0,0,87.85675384,0,0,0,0,0,0,0
5/2/78,MD7,153.7493192,0,0,0,131.7851308,0,0,0,197.6776961,0,0,43.92837692,0,0,0,0,0,0,0
5/2/78,P8,1120.173611,0,0,0,219.6418846,21.96418846,0,0,219.6418846,0,0,65.89256538,0,0,0,0,0,0,0
5/2/78,S42,944.4601037,0,0,0,87.85675384,0,0,0,0,0,0,175.7135077,0,0,0,0,0,0,0
5/3/78,D24,373.3912038,0,0,0,241.606073,0,0,0,65.89256538,0,0,43.92837692,0,0,0,0,0,0,0
5/3/78,D26,175.7135077,0,0,0,43.92837692,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0
5/3/78,D4,219.6418846,0,0,0,197.6776961,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0
5/3/78,D7,285.53445,0,0,0,109.8209423,0,0,0,43.92837692,0,0,65.89256538,0,0,0,0,0,0,0
5/3/78,D9,197.6776961,0,0,0,65.89256538,0,0,0,21.96418846,0,0,21.96418846,0,0,0,0,0,0,0
5/4/78,D12,87.85675384,0,0,0,131.7851308,0,0,0,0,0,0,65.89256538,0,0,0,0,0,0,0
5/4/78,D15,175.7135077,0,0,0,131.7851308,0,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0
5/4/78,D8,329.4628269,0,0,0,131.7851308,0,0,0,109.8209423,0,0,43.92837692,0,0,0,0,0,0,0
5/15/78,C3,175.7135077,0,0,0,65.89256538,0,0,0,87.85675384,0,0,219.6418846,0,0,0,0,0,0,0
5/16/78,C9,1537.493192,0,0,0,285.53445,0,0,43.92837692,329.4628269,0,0,153.7493192,0,0,0,0,0,0,0
5/16/78,P8,1383.743873,0,0,0,241.606073,87.85675384,0,21.96418846,175.7135077,0,0,87.85675384,0,0,0,0,0,0,0
5/17/78,D24,131.7851308,0,0,0,65.89256538,0,0,0,109.8209423,0,0,131.7851308,0,0,0,0,0,0,0
5/17/78,D26,197.6776961,0,0,0,197.6776961,0,0,0,43.92837692,0,0,21.96418846,0,0,0,0,0,0,0
5/17/78,D4,219.6418846,0,0,0,307.4986384,0,0,0,21.96418846,0,0,109.8209423,0,0,0,0,0,0,0
5/17/78,D7,1691.242511,0,0,0,175.7135077,0,0,0,43.92837692,0,0,153.7493192,0,0,0,0,0,0,0
5/17/78,D9,109.8209423,0,0,0,65.89256538,0,0,0,0,0,0,351.4270153,0,0,0,0,0,0,0
5/18/78,D12,219.6418846,0,0,0,21.96418846,0,0,0,131.7851308,0,0,43.92837692,0,0,0,0,0,0,0
5/18/78,D15,109.8209423,0,0,0,131.7851308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/18/78,D8,329.4628269,0,0,0,285.53445,0,0,0,109.8209423,0,0,43.92837692,0,0,0,0,0,0,0
6/12/78,C3,241.606073,0,0,0,43.92837692,0,0,0,153.7493192,0,0,109.8209423,0,0,0,0,0,0,0
6/12/78,C7,702.8540307,0,0,0,109.8209423,153.7493192,0,21.96418846,241.606073,0,0,197.6776961,0,0,0,0,0,0,0
6/12/78,MD10,175.7135077,0,0,0,65.89256538,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
6/13/78,C9,131.7851308,0,0,0,21.96418846,0,0,0,43.92837692,0,0,43.92837692,0,0,0,0,0,0,0
6/13/78,MD7,285.53445,0,0,0,131.7851308,0,0,0,0,0,0,109.8209423,0,0,0,0,0,0,0
6/13/78,P8,571.0688999,0,0,0,0,21.96418846,0,0,65.89256538,0,0,153.7493192,0,0,0,0,0,0,0
6/13/78,S42,2503.917484,0,0,0,43.92837692,0,0,0,21.96418846,0,0,395.3553923,0,0,0,0,0,0,0
6/14/78,D24,1120.173611,0,0,0,285.53445,0,0,0,87.85675384,0,0,65.89256538,0,0,0,0,0,0,0
6/14/78,D26,219.6418846,0,0,0,43.92837692,0,0,0,0,0,0,65.89256538,0,0,0,0,0,0,0
6/14/78,D4,878.5675384,0,0,0,0,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
6/14/78,D7,680.8898422,0,0,0,0,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
6/14/78,D9,658.9256538,0,0,0,43.92837692,21.96418846,0,0,0,0,0,153.7493192,0,0,0,0,0,0,0
6/15/78,D12,680.8898422,0,0,0,65.89256538,21.96418846,0,0,21.96418846,0,0,131.7851308,0,0,0,0,0,0,0
6/15/78,D15,219.6418846,0,0,0,87.85675384,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
6/15/78,D8,263.5702615,0,0,0,0,0,0,0,65.89256538,0,0,65.89256538,0,0,0,0,0,0,0
6/26/78,C3,153.7493192,0,0,0,43.92837692,0,0,0,197.6776961,0,0,307.4986384,0,0,0,0,0,0,0
6/26/78,C7,922.4959153,0,0,0,43.92837692,197.6776961,0,43.92837692,175.7135077,0,0,153.7493192,0,0,0,0,0,0,0
6/26/78,MD10,285.53445,0,0,0,21.96418846,0,0,0,0,0,0,87.85675384,0,0,0,0,0,0,0
6/27/78,C9,87.85675384,0,0,0,21.96418846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/78,MD7,197.6776961,0,0,0,263.5702615,0,0,0,21.96418846,0,0,131.7851308,0,0,0,0,0,0,0
6/27/78,P8,417.3195807,0,0,0,21.96418846,21.96418846,0,21.96418846,87.85675384,0,0,65.89256538,0,0,0,0,0,0,0
6/27/78,S42,439.2837692,0,0,0,0,0,0,0,21.96418846,0,0,87.85675384,0,0,0,0,0,0,0
6/29/78,D24,790.7107845,0,0,0,219.6418846,0,0,0,43.92837692,0,0,285.53445,0,0,0,0,0,0,0
6/29/78,D26,263.5702615,0,0,0,109.8209423,0,0,0,21.96418846,0,0,43.92837692,0,0,0,0,0,0,0
6/29/78,D4,307.4986384,0,0,0,0,0,0,0,0,0,0,65.89256538,0,0,0,0,0,0,0
6/29/78,D7,1076.245234,0,0,0,0,0,0,0,0,0,0,109.8209423,0,0,0,0,0,0,0
6/29/78,D9,439.2837692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/78,D12,461.2479576,0,0,0,21.96418846,0,0,0,0,0,0,21.96418846,0,0,0,0,0,0,0
6/30/78,D15,219.6418846,0,0,0,0,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
6/30/78,D8,439.2837692,0,0,0,43.92837692,0,0,0,0,0,0,87.85675384,0,0,0,0,0,0,0
7/10/78,C3,373.3912038,0,0,0,65.89256538,0,0,0,109.8209423,0,0,241.606073,0,0,0,0,0,0,0
7/10/78,C7,1976.776961,0,0,0,285.53445,153.7493192,0,65.89256538,373.3912038,0,0,197.6776961,0,0,0,0,0,0,0
7/10/78,MD10,241.606073,0,0,0,0,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
7/11/78,C9,219.6418846,0,0,0,87.85675384,0,0,0,0,0,0,87.85675384,0,0,0,0,0,0,0
7/11/78,MD7,505.1763346,0,0,0,878.5675384,0,0,0,0,0,0,109.8209423,0,0,0,0,0,0,0
7/11/78,P8,285.53445,0,0,0,1186.066177,0,0,0,109.8209423,0,0,43.92837692,0,0,0,0,0,0,0
7/11/78,S42,702.8540307,0,0,0,0,0,0,0,0,0,0,131.7851308,0,0,0,0,0,0,0
7/12/78,D24,1273.922931,0,0,0,263.5702615,0,0,0,0,0,0,219.6418846,0,0,0,0,0,0,0
7/12/78,D26,65.89256538,0,0,0,439.2837692,0,0,0,0,0,0,43.92837692,0,0,0,0,0,0,0
