agency_cd,site_no,sample_dt,sample_tm,sample_start_time_datum_cd_reported,remark_cd_NO3_NO2_mg_L,result_va_NO3_NO2_mg_L,rpt_lev_va_NO3_NO2_mg_L,rpt_lev_cd_NO3_NO2_mg_L,remark_cd_NH4_mg_L,result_va_NH4_mg_L,rpt_lev_va_NH4_mg_L,rpt_lev_cd_NH4_mg_L,remark_cd_OrthoP_mg_L,result_va_OrthoP_mg_L,rpt_lev_va_OrthoP_L,rpt_lev_cd_OrthoP_mg_L,remark_cd_NO2_mg_L,result_va_NO2_mg_L,rpt_lev_va_NO2_mg_L,rpt_lev_cd_NO2_mg_L,remark_cd_TDN_mg_L,result_va_TDN_mg_L,rpt_lev_va_TDN_mg_L,rpt_lev_cd_TDN_mg_L,remark_cd_Chla_ugL,result_va_Chla_ugL,rpt_lev_va_Chla_ugL,rpt_lev_cd_Chla_ugL,remark_cd_Phaeo_ugL,result_va_Phaeo_ugL,rpt_lev_va_Phaeo_ugL,rpt_lev_cd_Phaeo_ugL,remark_cd_DOC_mgL,result_va_DOC_mgL,rpt_lev_va_DOC_mgL,rpt_lev_cd_DOC_mgL,remark_cd_A254_nm,result_va_A254_nm,rpt_lev_va_A254_nm,rpt_lev_cd_A254_nm,remark_cd_SUVA,result_va_SUVA,rpt_lev_va_SUVA,rpt_lev_cd_SUVA
USGS,11455478,2013-03-19,13:51:00,PST,NA,0.26,0.04,LT-MDL,NA,0.2,0.01,LT-MDL,NA,0.05,0.004,LT-MDL,NA,NA,NA,NA,NA,0.6,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-04-24,10:30:00,PST,NA,0.423,0.04,LT-MDL,NA,0.14,0.01,LT-MDL,NA,0.079,0.004,LT-MDL,NA,NA,NA,NA,NA,0.71,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-05-22,09:15:00,PST,NA,0.342,0.04,LT-MDL,NA,0.22,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,NA,NA,NA,NA,0.68,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-06-06,09:30:00,PDT,NA,0.41,0.04,LT-MDL,NA,0.1,0.01,LT-MDL,NA,0.07,0.004,LT-MDL,NA,NA,NA,NA,NA,0.93,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-06-06,10:45:00,PDT,NA,0.37,0.04,LT-MDL,NA,0.13,0.01,LT-MDL,NA,0.07,0.004,LT-MDL,NA,NA,NA,NA,NA,0.64,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-06-06,12:00:00,PDT,NA,0.36,0.04,LT-MDL,NA,0.14,0.01,LT-MDL,NA,0.06,0.004,LT-MDL,NA,NA,NA,NA,NA,0.65,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-06-06,13:15:00,PDT,NA,0.39,0.04,LT-MDL,NA,0.12,0.01,LT-MDL,NA,0.07,0.004,LT-MDL,NA,NA,NA,NA,NA,0.64,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-12-12,11:30:00,PST,NA,0.55,0.04,LT-MDL,<,0.01,0.01,LT-MDL,<,0.004,0.004,LT-MDL,NA,NA,NA,NA,NA,0.91,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-12-12,12:00:00,PST,NA,0.49,0.04,IRL,NA,0.18,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,NA,NA,NA,NA,0.91,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-12-12,13:00:00,PST,NA,0.5,0.04,IRL,NA,0.17,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,NA,NA,NA,NA,0.91,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-12-12,14:00:00,PST,NA,0.49,0.04,IRL,NA,0.17,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,NA,NA,NA,NA,0.89,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-12-12,15:00:00,PST,NA,0.48,0.04,IRL,NA,0.19,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,NA,NA,NA,NA,0.93,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-12-12,16:00:00,PST,NA,0.47,0.04,IRL,NA,0.22,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,NA,NA,NA,NA,0.9,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-12-12,17:00:00,PST,NA,0.43,0.04,IRL,NA,0.24,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,NA,NA,NA,NA,0.93,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2013-12-12,18:00:00,PST,NA,0.43,0.04,IRL,NA,0.3,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,NA,NA,NA,NA,0.9,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2014-02-05,13:45:00,PST,NA,0.68,0.04,LT-MDL,NA,0.22,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,NA,NA,NA,NA,1.07,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2014-02-05,15:15:00,PST,NA,0.63,0.04,LT-MDL,NA,0.26,0.01,LT-MDL,NA,0.08,0.004,LT-MDL,NA,NA,NA,NA,NA,1.07,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2014-03-13,09:30:00,PST,NA,0.581,0.04,LT-MDL,NA,0.2,0.01,LT-MDL,NA,0.087,0.004,LT-MDL,NA,NA,NA,NA,NA,0.99,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2014-04-15,10:15:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2014-06-19,08:30:00,PST,NA,0.54,0.04,LT-MDL,NA,0.05,0.01,LT-MDL,NA,0.091,0.004,LT-MDL,NA,NA,NA,NA,NA,0.72,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2014-08-11,09:45:00,PST,NA,0.386,0.04,LT-MDL,NA,0.08,0.01,LT-MDL,NA,0.084,0.004,LT-MDL,NA,NA,NA,NA,NA,0.64,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2014-11-13,10:45:00,PST,NA,0.513,0.04,DLDQC,NA,0.1,0.01,DLDQC,NA,0.1,0.004,DLDQC,NA,NA,NA,NA,NA,0.75,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2014-12-18,11:00:00,PST,NA,0.611,0.04,DLDQC,NA,0.14,0.01,DLDQC,NA,0.105,0.004,DLDQC,NA,NA,NA,NA,NA,1.15,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-01-13,10:15:00,PST,NA,0.595,0.04,DLDQC,NA,0.29,0.01,DLDQC,NA,0.107,0.004,DLDQC,NA,NA,NA,NA,NA,1.1,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-02-17,10:00:00,PST,NA,0.44,0.04,DLDQC,NA,0.14,0.01,DLDQC,NA,0.089,0.004,DLDQC,NA,NA,NA,NA,NA,0.88,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-03-17,11:30:00,PST,NA,0.558,0.04,DLDQC,NA,0.21,0.01,DLDQC,NA,0.104,0.004,DLDQC,NA,NA,NA,NA,NA,1.04,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-04-07,13:30:00,PST,NA,0.553,0.04,DLDQC,NA,0.19,0.01,DLDQC,NA,0.109,0.004,DLDQC,NA,NA,NA,NA,NA,1.04,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-04-07,13:31:00,PST,NA,0.547,0.04,DLDQC,NA,0.22,0.01,DLDQC,NA,0.109,0.004,DLDQC,NA,NA,NA,NA,NA,1.06,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-04-07,13:32:00,PST,NA,0.532,0.04,DLDQC,NA,0.21,0.01,DLDQC,NA,0.106,0.004,DLDQC,NA,NA,NA,NA,NA,1.16,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-05-19,14:16:00,PST,NA,0.591,0.04,DLDQC,NA,0.12,0.01,DLDQC,NA,0.107,0.004,DLDQC,NA,NA,NA,NA,NA,0.9,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-06-11,10:00:00,PST,NA,0.571,0.04,DLDQC,NA,0.07,0.01,DLDQC,NA,0.107,0.004,DLDQC,NA,NA,NA,NA,NA,0.86,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-06-11,10:01:00,PST,NA,0.566,0.04,DLDQC,NA,0.07,0.01,DLDQC,NA,0.103,0.004,DLDQC,NA,NA,NA,NA,NA,0.84,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-06-11,10:02:00,PST,NA,0.566,0.04,DLDQC,NA,0.07,0.01,DLDQC,NA,0.105,0.004,DLDQC,NA,NA,NA,NA,NA,0.91,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-07-09,09:30:00,PST,NA,0.45,0.04,DLDQC,NA,0.03,0.01,DLDQC,NA,0.112,0.004,DLDQC,NA,NA,NA,NA,NA,0.76,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-08-06,08:45:00,PST,NA,0.359,0.04,DLDQC,NA,0.03,0.01,DLDQC,NA,0.091,0.004,DLDQC,NA,NA,NA,NA,NA,0.72,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-09-10,09:00:00,PST,NA,0.357,0.04,DLDQC,NA,0.06,0.01,DLDQC,NA,0.101,0.004,DLDQC,NA,0.026,0.001,DLDQC,NA,0.69,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-10-13,09:30:00,PST,NA,0.472,0.04,DLDQC,NA,0.07,0.01,DLDQC,NA,0.105,0.004,DLDQC,NA,0.024,0.001,DLDQC,NA,0.67,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-11-12,09:30:00,PST,NA,0.59,0.04,DLDQC,NA,0.1,0.01,DLDQC,NA,0.1,0.004,DLDQC,NA,0.03,0.001,DLDQC,NA,0.86,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2015-12-10,12:45:00,PST,NA,0.6,0.04,DLDQC,NA,0.16,0.01,DLDQC,NA,0.09,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,1.44,0.05,DLDQC,NA,3.8,0.1,MRL,NA,2.1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-01-05,08:45:00,PST,NA,0.69,0.04,DLDQC,NA,0.22,0.01,DLDQC,NA,0.07,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,1.31,0.05,DLDQC,NA,2.7,0.1,MRL,NA,2.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-02-09,10:45:00,PST,NA,0.43,0.04,DLDQC,NA,0.18,0.01,DLDQC,NA,0.06,0.004,DLDQC,NA,0.009,0.001,DLDQC,NA,1.21,0.05,DLDQC,NA,1.4,0.1,MRL,NA,1.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-03-08,09:30:00,PST,NA,0.32,0.04,DLDQC,NA,0.18,0.01,DLDQC,NA,0.06,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.83,0.05,DLDQC,NA,5.4,0.1,MRL,NA,10.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-04-05,08:15:00,PST,NA,0.211,0.04,DLDQC,NA,0.13,0.01,DLDQC,NA,0.068,0.004,DLDQC,NA,0.007,0.001,DLDQC,NA,0.67,0.05,DLDQC,NA,5,0.1,MRL,NA,4.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-05-06,12:00:00,PST,NA,0.262,0.04,DLDQC,NA,0.1,0.01,DLDQC,NA,0.041,0.004,DLDQC,NA,0.02,0.001,DLDQC,NA,0.47,0.05,DLDQC,NA,35.9,0.1,MRL,NA,14.5,0.1,MRL,NA,NA,NA,NA,NA,0.06,0.00967,MDL,NA,NA,NA,NA
USGS,11455478,2016-05-10,10:30:00,PST,NA,0.288,0.04,DLDQC,NA,0.14,0.01,DLDQC,NA,0.047,0.004,DLDQC,NA,0.022,0.001,DLDQC,NA,0.93,0.05,DLDQC,NA,38.2,0.1,MRL,NA,14.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-05-20,12:50:00,PST,NA,0.231,0.04,DLDQC,NA,0.17,0.01,DLDQC,NA,0.063,0.004,DLDQC,NA,0.02,0.001,DLDQC,NA,0.51,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-05-25,13:10:00,PST,NA,0.192,0.04,DLDQC,NA,0.24,0.01,DLDQC,NA,0.058,0.004,DLDQC,NA,0.017,0.001,DLDQC,NA,0.53,0.05,DLDQC,NA,2.6,0.1,MRL,NA,1.6,0.1,MRL,NA,1.8,0.3,LRL,NA,0.063,0.00967,MDL,NA,3.5,NA,NA
USGS,11455478,2016-06-08,10:00:00,PST,NA,0.067,0.04,DLDQC,NA,0.07,0.01,DLDQC,NA,0.061,0.004,DLDQC,NA,0.018,0.001,DLDQC,NA,0.85,0.05,DLDQC,NA,7.3,0.1,MRL,NA,6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-06-09,13:00:00,PST,NA,0.298,0.04,DLDQC,NA,0.16,0.01,DLDQC,NA,0.068,0.004,DLDQC,NA,0.019,0.001,DLDQC,NA,0.67,0.05,DLDQC,NA,4.7,0.1,MRL,NA,2.8,0.1,MRL,NA,1.9,0.3,LRL,NA,0.065,0.00967,MDL,NA,3.5,NA,NA
USGS,11455478,2016-06-28,11:25:00,PST,NA,0.135,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.031,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.32,0.05,DLDQC,NA,27.6,0.1,MRL,NA,7.3,0.1,MRL,NA,1.9,0.3,LRL,NA,0.065,0.00967,MDL,NA,3.4,NA,NA
USGS,11455478,2016-07-12,08:15:00,PST,NA,0.194,0.04,DLDQC,NA,0.1,0.01,DLDQC,NA,0.048,0.004,DLDQC,NA,0.015,0.001,DLDQC,NA,0.5,0.05,DLDQC,NA,5,0.1,MRL,NA,2.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-08-09,08:45:00,PST,NA,0.127,0.04,DLDQC,NA,0.07,0.01,DLDQC,NA,0.047,0.004,DLDQC,NA,0.012,0.001,DLDQC,NA,0.46,0.05,DLDQC,NA,10.9,0.1,MRL,NA,5.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-09-20,08:45:00,PST,NA,0.23,0.04,DLDQC,NA,0.07,0.01,DLDQC,NA,0.071,0.004,DLDQC,NA,0.012,0.001,DLDQC,NA,0.53,0.05,DLDQC,NA,1.9,0.1,MRL,NA,2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-10-12,08:30:00,PST,NA,0.285,0.04,DLDQC,NA,0.2,0.01,DLDQC,NA,0.071,0.004,DLDQC,NA,0.025,0.001,DLDQC,NA,0.73,0.05,DLDQC,NA,1.5,0.1,MRL,NA,1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-11-09,09:45:00,PST,NA,0.45,0.04,DLDQC,NA,0.15,0.01,DLDQC,NA,0.08,0.004,DLDQC,NA,0.02,0.001,DLDQC,NA,1.06,0.05,DLDQC,NA,2.4,0.1,MRL,NA,3.3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2016-12-08,09:00:00,PST,NA,0.35,0.04,DLDQC,NA,0.21,0.01,DLDQC,NA,0.07,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,1.04,0.05,DLDQC,NA,1.5,0.1,MRL,NA,2.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-01-11,13:30:00,PST,NA,0.4,0.04,DLDQC,NA,0.07,0.01,DLDQC,NA,0.16,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,1,0.05,DLDQC,NA,2.6,0.1,MRL,NA,5.6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-02-07,09:15:00,PST,NA,0.29,0.04,DLDQC,NA,0.04,0.01,DLDQC,NA,0.06,0.004,DLDQC,NA,0.005,0.001,DLDQC,NA,0.62,0.05,DLDQC,NA,9.1,0.1,MRL,NA,4.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-04-27,08:45:00,PST,NA,0.078,0.04,DLDQC,NA,0.05,0.01,DLDQC,NA,0.022,0.004,DLDQC,NA,0.001,0.001,DLDQC,NA,0.2,0.05,DLDQC,NA,3.2,0.1,MRL,NA,1.6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-05-02,11:45:00,PST,NA,0.072,0.04,DLDQC,NA,0.03,0.01,DLDQC,NA,0.026,0.004,DLDQC,NA,0.001,0.001,DLDQC,NA,0.18,0.05,DLDQC,NA,3.9,0.1,MRL,NA,1.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-06-01,08:00:00,PST,NA,0.134,0.04,DLDQC,NA,0.1,0.01,DLDQC,NA,0.035,0.004,DLDQC,NA,0.005,0.001,DLDQC,NA,0.35,0.05,DLDQC,NA,2,0.1,MRL,NA,1.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-06-20,07:45:00,PST,NA,0.135,0.04,DLDQC,NA,0.13,0.01,DLDQC,NA,0.04,0.004,DLDQC,NA,0.007,0.001,DLDQC,NA,0.41,0.05,DLDQC,NA,2,0.1,MRL,NA,2.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-06-27,15:00:00,PST,NA,0.18,0.04,DLDQC,NA,0.13,0.01,DLDQC,NA,0.049,0.004,DLDQC,NA,0.013,0.001,DLDQC,NA,0.43,0.05,DLDQC,NA,3,0.1,MRL,NA,2.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-07-17,08:00:00,PST,NA,0.224,0.04,DLDQC,NA,0.12,0.01,DLDQC,NA,0.053,0.004,DLDQC,NA,0.02,0.001,DLDQC,NA,0.42,0.05,DLDQC,NA,5.8,0.1,MRL,NA,5,0.1,MRL,NA,1.7,0.3,LRL,NA,0.058,0.009674,MDL,NA,3.4,NA,NA
USGS,11455478,2017-07-18,09:45:00,PST,NA,0.231,0.04,DLDQC,NA,0.14,0.01,DLDQC,NA,0.057,0.004,DLDQC,NA,0.022,0.001,DLDQC,NA,0.45,0.05,DLDQC,NA,5.8,0.1,MRL,NA,5.6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-08-22,13:15:00,PST,NA,0.178,0.04,DLDQC,NA,0.14,0.01,DLDQC,NA,0.058,0.004,DLDQC,NA,0.014,0.001,DLDQC,NA,0.43,0.05,DLDQC,NA,3.3,0.1,MRL,NA,2.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-09-14,07:45:00,PST,NA,0.147,0.04,DLDQC,NA,0.13,0.01,DLDQC,NA,0.058,0.004,DLDQC,NA,0.012,0.001,DLDQC,NA,0.42,0.05,DLDQC,NA,1.9,0.1,MRL,NA,1.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-09-19,14:40:00,PST,NA,0.16,0.04,DLDQC,NA,0.14,0.01,DLDQC,NA,0.058,0.004,DLDQC,NA,0.015,0.001,DLDQC,NA,0.4,0.05,DLDQC,NA,3.1,0.1,MRL,NA,1.9,0.1,MRL,NA,1.8,0.3,LRL,NA,0.063,0.0097,MDL,NA,3.5,NA,NA
USGS,11455478,2017-10-24,11:00:00,PST,NA,0.265,0.04,DLDQC,NA,0.18,0.01,DLDQC,NA,0.058,0.004,DLDQC,NA,0.023,0.001,DLDQC,NA,0.57,0.05,DLDQC,NA,4.1,0.1,MRL,NA,1.7,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-11-17,16:30:00,PST,NA,0.414,0.04,DLDQC,NA,0.21,0.01,DLDQC,NA,0.076,0.004,DLDQC,NA,0.029,0.001,DLDQC,NA,0.76,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-11-21,08:30:00,PST,NA,0.4,0.04,DLDQC,NA,0.28,0.01,DLDQC,NA,0.08,0.004,DLDQC,NA,0.02,0.001,DLDQC,NA,0.85,0.05,DLDQC,NA,1,0.1,MRL,NA,1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2017-12-14,09:15:00,PST,NA,0.29,0.04,DLDQC,NA,0.26,0.01,DLDQC,NA,0.06,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.75,0.05,DLDQC,NA,1.1,0.1,MRL,NA,1.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2018-02-13,09:45:00,PST,NA,0.28,0.04,DLDQC,NA,0.21,0.01,DLDQC,NA,0.07,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.73,0.05,DLDQC,NA,1.8,0.1,MRL,NA,2.1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2018-03-15,08:00:00,PST,NA,0.34,0.04,DLDQC,NA,0.29,0.01,DLDQC,NA,0.07,0.004,DLDQC,NA,0.017,0.001,DLDQC,NA,0.8,0.05,DLDQC,NA,1.4,0.1,MRL,NA,1.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2018-03-26,10:30:00,PST,NA,0.243,0.04,DLDQC,NA,0.08,0.01,DLDQC,NA,0.04,0.004,DLDQC,NA,0.006,0.001,DLDQC,NA,0.54,0.05,DLDQC,NA,1.7,0.1,MRL,NA,2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2018-04-10,07:45:00,PST,NA,0.145,0.04,DLDQC,NA,0.06,0.01,DLDQC,NA,0.025,0.004,DLDQC,NA,0.004,0.001,DLDQC,NA,0.31,0.05,DLDQC,NA,2.2,0.1,MRL,NA,2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455478,2018-05-17,13:35:00,PST,NA,0.294,0.04,DLDQC,NA,0.26,0.01,DLDQC,NA,0.084,0.004,DLDQC,NA,0.032,0.001,DLDQC,NA,0.71,0.05,DLDQC,E,1.7,0.1,MRL,NA,1.7,0.1,MRL,NA,2,0.3,LRL,NA,0.053,0.0097,MDL,NA,2.7,NA,NA
USGS,11455478,2018-05-17,13:45:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,0.004,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
