Data Owner,Data Status,Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes,Result Rejected
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ESH0613B0117,06/11/2013 14:30,Chlorophyll a,479618,30.65,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ESH0613B0113,06/12/2013 09:30,Chlorophyll a,479618,3.97,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ESH0613B0128,06/25/2013 10:17,Chlorophyll a,479618,6.51,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ESH0613B0131,06/25/2013 16:10,Chlorophyll a,479618,10.89,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ESH0613B0127,06/26/2013 09:30,Chlorophyll a,479618,2.81,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ESH0713B0135,07/11/2013 10:10,Chlorophyll a,479618,10.22,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ESH0713B0138,07/11/2013 12:50,Chlorophyll a,479618,23.92,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ESH0713B0134,07/12/2013 09:43,Chlorophyll a,479618,2.25,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ESH0713B0163,07/25/2013 09:09,Chlorophyll a,479618,7.05,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ESH0713B0166,07/25/2013 10:40,Chlorophyll a,479618,16.45,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ESH0713B0162,07/25/2013 12:00,Chlorophyll a,479618,2.73,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA0713B1258,07/31/2013 14:15,Chlorophyll a,479618,14.52,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,EA0713B1262,07/31/2013 16:23,Chlorophyll a,479618,10.89,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ESH0813B0192,08/05/2013 10:00,Chlorophyll a,479618,1.92,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,EA0813B1330,08/06/2013 11:15,Chlorophyll a,479618,6.51,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA0813B1326,08/06/2013 12:04,Chlorophyll a,479618,17.52,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA0813B1511,08/15/2013 13:55,Chlorophyll a,479618,22.86,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,EA0813B1515,08/15/2013 14:36,Chlorophyll a,479618,6.24,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ESH0813B0213,08/23/2013 09:36,Chlorophyll a,479618,6.24,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ESH0813B0214,08/23/2013 11:10,Chlorophyll a,479618,9.65,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ESH0813B0212,08/23/2013 11:55,Chlorophyll a,479618,2.64,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,EA0813B1642,08/26/2013 10:53,Chlorophyll a,479618,10.1,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA0813B1638,08/26/2013 11:33,Chlorophyll a,479618,10.42,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ESH0913B0224,09/04/2013 09:46,Chlorophyll a,479618,3.08,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA0913B1798,09/05/2013 11:54,Chlorophyll a,479618,17.52,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,EA0913B1802,09/05/2013 11:55,Chlorophyll a,479618,23.5,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,EA0913B1933,09/12/2013 10:50,Chlorophyll a,479618,25.42,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA0913B1929,09/12/2013 13:49,Chlorophyll a,479618,37.59,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0913B0001,09/16/2013 09:40,Chlorophyll a,479618,3.25,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,EA0913B2058,09/17/2013 11:15,Chlorophyll a,479618,31.4,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA0913B2054,09/17/2013 11:49,Chlorophyll a,479618,22.86,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,EA0913B2144,09/23/2013 11:45,Chlorophyll a,479618,20.08,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA0913B2140,09/23/2013 13:10,Chlorophyll a,479618,19.01,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA0913B2230,09/26/2013 12:20,Chlorophyll a,479618,17.17,0.20,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,EA0913B2234,09/26/2013 13:12,Chlorophyll a,479618,27.13,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,EA1013B2362,10/01/2013 11:03,Chlorophyll a,479618,14.95,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA1013B2358,10/01/2013 13:30,Chlorophyll a,479618,11.11,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1013B0170,10/02/2013 09:50,Chlorophyll a,479618,1.73,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1013B0172,10/03/2013 09:17,Chlorophyll a,479618,11.53,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1013B0171,10/03/2013 10:27,Chlorophyll a,479618,13.03,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1013B0169,10/04/2013 13:27,Chlorophyll a,479618,19.48,0.20,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1013B0190,10/08/2013 12:31,Chlorophyll a,479618,5.66,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1013B0186,10/08/2013 13:18,Chlorophyll a,479618,14.31,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1013B0246,10/15/2013 09:19,Chlorophyll a,479618,5.83,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1013B0242,10/15/2013 12:16,Chlorophyll a,479618,16.66,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1013B0260,10/16/2013 09:00,Chlorophyll a,479618,1.7,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1013B0293,10/22/2013 00:32,Chlorophyll a,479618,13.24,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1013B0309,10/22/2013 09:51,Chlorophyll a,479618,35.88,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1013B0297,10/22/2013 11:42,Chlorophyll a,479618,4.7,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1013B0420,10/30/2013 08:50,Chlorophyll a,479618,3.97,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1013B0421,10/30/2013 10:24,Chlorophyll a,479618,9.72,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1013B0419,10/31/2013 09:20,Chlorophyll a,479618,2.88,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1113B0344,11/05/2013 09:40,Chlorophyll a,479618,6.02,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  ES1113B0344 was originally batched with Batch: 37596.  ,N
0330,"1500 - Validated, Viewable by Owner",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1113B0436,11/12/2013 09:50,Chlorophyll a,479618,2.56,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1113B0437,11/12/2013 11:40,Chlorophyll a,479618,8.1,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1113B0435,11/13/2013 09:44,Chlorophyll a,479618,2.3,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1113B0441,11/19/2013 10:50,Chlorophyll a,479618,4.27,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1213B0474,12/03/2013 09:20,Chlorophyll a,479618,1.74,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1213B0444,12/03/2013 14:05,Chlorophyll a,479618,5.75,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1213B0475,12/04/2013 09:45,Chlorophyll a,479618,2.65,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1213B0510,12/17/2013 09:20,Chlorophyll a,479618,2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1213B0480,12/17/2013 12:44,Chlorophyll a,479618,6.75,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1213B0511,12/18/2013 09:15,Chlorophyll a,479618,2.99,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0114B0002,01/02/2014 10:07,Chlorophyll a,479618,13.24,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0114B0003,01/02/2014 11:50,Chlorophyll a,479618,8.76,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0114B0001,01/03/2014 09:30,Chlorophyll a,479618,1.87,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0114B0007,01/08/2014 11:39,Chlorophyll a,479618,6.47,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0114B0010,01/14/2014 09:30,Chlorophyll a,479618,2.27,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0114B0012,01/15/2014 09:30,Chlorophyll a,479618,7.28,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0114B0011,01/15/2014 09:33,Chlorophyll a,479618,7.2,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0114B0016,01/21/2014 15:50,Chlorophyll a,479618,9.08,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0114B0019,01/28/2014 09:35,Chlorophyll a,479618,5.72,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0114B0020,01/29/2014 09:55,Chlorophyll a,479618,10.83,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0114B0021,01/29/2014 13:19,Chlorophyll a,479618,11.11,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0114B0029,01/31/2014 12:48,Chlorophyll a,479618,10.19,0.05,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0214B0030,02/04/2014 11:23,Chlorophyll a,479618,8.97,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0214B0058,02/07/2014 16:30,Chlorophyll a,479618,9.59,0.05,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0214B0033,02/11/2014 10:01,Chlorophyll a,479618,8.12,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0214B0034,02/12/2014 10:00,Chlorophyll a,479618,8.19,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0214B0035,02/12/2014 13:34,Chlorophyll a,479618,11.96,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0214B0063,02/14/2014 16:23,Chlorophyll a,479618,8.88,0.05,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0214B0051,02/18/2014 13:00,Chlorophyll a,479618,9.16,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0214B0068,02/21/2014 00:34,Chlorophyll a,479618,9.16,0.05,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0214B0069,02/24/2014 09:10,Chlorophyll a,479618,5.53,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0214B0070,02/24/2014 12:30,Chlorophyll a,479618,8.52,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0214B0071,02/24/2014 14:20,Chlorophyll a,479618,14.31,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0214B0079,02/28/2014 18:42,Chlorophyll a,479618,10.89,0.05,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0314B0080,03/06/2014 11:57,Chlorophyll a,479618,13.24,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0314B0087,03/07/2014 11:15,Chlorophyll a,479618,8.44,0.05,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0314B0093,03/12/2014 07:43,Chlorophyll a,479618,3.96,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0314B0094,03/12/2014 09:30,Chlorophyll a,479618,6.56,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1500 - Validated, Viewable by Owner",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0314B0095,03/12/2014 12:07,Chlorophyll a,479618,14.95,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0314B0099,03/18/2014 13:16,Chlorophyll a,479618,9.83,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0314B0103,03/25/2014 14:18,Chlorophyll a,479618,10.51,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0314B0104,03/25/2014 15:39,Chlorophyll a,479618,13.67,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
0330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0314B0102,03/25/2014 16:30,Chlorophyll a,479618,16.45,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
