"date","mean","max","min","sd","cv","site","n()","category","method","x","length"
2005-07-31,22.7060185185185,23.0555555555556,22.3888888888889,0.216396565612476,0.95303615398705,"RIV",24,"data","CDEC",2352,"NA"
2005-08-01,22.8287037037037,23.1666666666667,22.5555555555556,0.222775077185955,0.97585513429662,"RIV",24,"data","CDEC",2353,"NA"
2005-08-02,22.9537037037037,23.2777777777778,22.6111111111111,0.22739550027312,0.990670190782451,"RIV",24,"data","CDEC",2354,"NA"
2005-08-03,23.1157407407407,23.5,22.7777777777778,0.250558510146074,1.08393026620372,"RIV",24,"data","CDEC",2355,"NA"
2005-08-04,23.2060185185185,23.5555555555556,22.8888888888889,0.229634337129037,0.989546470221885,"RIV",24,"data","CDEC",2356,"NA"
2005-08-05,23.3402777777778,23.6666666666667,23.0555555555556,0.211271551035563,0.905180105597176,"RIV",24,"data","CDEC",2357,"NA"
2005-08-06,23.4189814814815,23.7222222222222,23.1666666666667,0.187490680868189,0.800592805525922,"RIV",24,"data","CDEC",2358,"NA"
2005-08-07,23.4675925925926,23.7222222222222,23.2222222222222,0.157063657999429,0.669278953006052,"RIV",24,"data","CDEC",2359,"NA"
2005-08-08,23.3009259259259,23.5,23.1111111111111,0.112212735365338,0.481580584917802,"RIV",24,"data","CDEC",2360,"NA"
2005-08-09,23.1183574879227,23.2777777777778,22.8888888888889,0.117617992224242,0.508764484179669,"RIV",23,"data","CDEC",2361,"NA"
2005-08-10,23.0092592592593,23.2222222222222,22.7777777777778,0.127600871727264,0.55456314473016,"RIV",24,"data","CDEC",2362,"NA"
2005-08-11,22.9837962962963,23.7222222222222,22.7222222222222,0.229634337129036,0.999114046124924,"RIV",24,"data","CDEC",2363,"NA"
2005-08-12,23.1932367149758,23.5555555555556,22.9444444444444,0.17952859866262,0.774055820103361,"RIV",23,"data","CDEC",2364,"NA"
2005-08-13,22.8091787439614,23.1111111111111,22.4444444444444,0.175543158170911,0.769616302899048,"RIV",23,"data","CDEC",2365,"NA"
2005-08-14,22.212962962963,22.5,21.8333333333333,0.192914384951652,0.868476597531404,"RIV",24,"data","CDEC",2366,"NA"
2005-08-15,21.8680555555556,22.1111111111111,21.5,0.195777007351787,0.895264816089469,"RIV",24,"data","CDEC",2367,"NA"
2005-08-16,21.974537037037,22.2777777777778,21.6111111111111,0.230509230353634,1.04898332995649,"RIV",24,"data","CDEC",2368,"NA"
2005-08-17,22.0648148148148,22.3888888888889,21.7222222222222,0.208299782590973,0.94403594292174,"RIV",24,"data","CDEC",2369,"NA"
2005-08-18,21.9097222222222,22.1666666666667,21.6111111111111,0.166112201699359,0.75816662582275,"RIV",24,"data","CDEC",2370,"NA"
2005-08-19,21.6689814814815,21.8888888888889,21.3333333333333,0.157543514140496,0.727046235537807,"RIV",24,"data","CDEC",2371,"NA"
2005-08-20,21.5694444444444,21.8333333333333,21.3333333333333,0.157348193844988,0.729495811773284,"RIV",24,"data","CDEC",2372,"NA"
2005-08-21,21.5601851851852,21.7777777777778,21.2777777777778,0.145533489003535,0.675010384899369,"RIV",24,"data","CDEC",2373,"NA"
2005-08-22,21.5671296296296,21.8888888888889,21.2777777777778,0.181674656464721,0.842368268678325,"RIV",24,"data","CDEC",2374,"NA"
2005-08-23,21.875,22.6666666666667,21.5,0.266309140360219,1.21741321307529,"RIV",24,"data","CDEC",2375,"NA"
2005-08-24,21.987922705314,22.3333333333333,21.7222222222222,0.164084818458215,0.746249751089762,"RIV",23,"data","CDEC",2376,"NA"
2005-08-25,21.8935185185185,22.2222222222222,21.7222222222222,0.152732023598148,0.697612964626771,"RIV",24,"data","CDEC",2377,"NA"
2005-08-26,22.0462962962963,22.4444444444444,21.7777777777778,0.193608740111672,0.878191681312919,"RIV",24,"data","CDEC",2378,"NA"
2005-08-27,22.1763285024155,22.6111111111111,21.9444444444444,0.206958205028939,0.933239264589703,"RIV",23,"data","CDEC",2379,"NA"
2005-08-28,22.349537037037,22.7777777777778,21.8888888888889,0.233114209663041,1.04303820377456,"RIV",24,"data","CDEC",2380,"NA"
2005-08-29,22.270202020202,22.5,22,0.173404759521665,0.778640262734767,"RIV",22,"data","CDEC",2381,"NA"
2005-08-30,22.0972222222222,22.3333333333333,21.7222222222222,0.169659125901351,0.767784856373179,"RIV",24,"data","CDEC",2382,"NA"
2005-08-31,22.1805555555556,22.7222222222222,21.8333333333333,0.25655653575508,1.15667317309742,"RIV",24,"data","CDEC",2383,"NA"
2005-09-01,22.2060185185185,22.4444444444444,21.9444444444444,0.159237958729844,0.717093695103644,"RIV",24,"data","CDEC",2384,"NA"
2005-09-02,22.0208333333333,22.2777777777778,21.6666666666667,0.177061131032147,0.80406190061902,"RIV",24,"data","CDEC",2385,"NA"
2005-09-03,21.8125,22.0555555555556,21.3888888888889,0.187371355044889,0.859009077569694,"RIV",24,"data","CDEC",2386,"NA"
2005-09-04,21.4768518518519,21.7222222222222,21.0555555555556,0.193088207829641,0.899052659866402,"RIV",24,"data","CDEC",2387,"NA"
2005-09-05,21.2175925925926,21.5555555555556,20.8333333333333,0.221567069670784,1.04426111823891,"RIV",24,"data","CDEC",2388,"NA"
2005-09-06,21.2083333333333,21.5,21,0.186248957531117,0.87818761900723,"RIV",24,"data","CDEC",2389,"NA"
2005-09-07,21.0821256038647,21.2777777777778,20.9444444444444,0.139009609371384,0.659371886798269,"RIV",23,"data","CDEC",2390,"NA"
2005-09-08,20.8310185185185,21.1111111111111,20.7222222222222,0.102934880147127,0.494142329409477,"RIV",24,"data","CDEC",2391,"NA"
2005-09-09,20.4814814814815,20.7777777777778,20.2777777777778,0.11889031859119,0.580477143211961,"RIV",24,"data","CDEC",2392,"NA"
2005-09-10,20.087962962963,20.3888888888889,19.7777777777778,0.176380884725897,0.878042661921957,"RIV",24,"data","CDEC",2393,"NA"
2005-09-11,19.9351851851852,20.2777777777778,19.6111111111111,0.190816160065671,0.95718278156491,"RIV",24,"data","CDEC",2394,"NA"
2005-09-12,19.787037037037,20.1666666666667,19.3888888888889,0.215892128952657,1.09107861145938,"RIV",24,"data","CDEC",2395,"NA"
2005-09-13,19.5185185185185,19.8333333333333,19.1111111111111,0.207007320582476,1.06056881512843,"RIV",24,"data","CDEC",2396,"NA"
2005-09-14,19.2083333333333,19.5,18.7777777777778,0.206737040638797,1.07628828098289,"RIV",24,"data","CDEC",2397,"NA"
2005-09-15,19.0972222222222,19.3333333333333,18.7222222222222,0.179647474917489,0.940699505022486,"RIV",24,"data","CDEC",2398,"NA"
2005-09-16,18.9930555555556,19.2222222222222,18.7222222222222,0.148631708807791,0.782558174344494,"RIV",24,"data","CDEC",2399,"NA"
2005-09-17,18.963768115942,19.2222222222222,18.6666666666667,0.150391087299807,0.793044327373839,"RIV",23,"data","CDEC",2400,"NA"
2005-09-18,18.9907407407407,19.2777777777778,18.7222222222222,0.177707312927216,0.935757669241312,"RIV",24,"data","CDEC",2401,"NA"
2005-09-19,19.1805555555556,19.5555555555556,18.9444444444444,0.215632985744442,1.1242270075018,"RIV",24,"data","CDEC",2402,"NA"
2005-09-20,19.3961352657005,19.6111111111111,19.2777777777778,0.108949101866159,0.561705207628765,"RIV",23,"data","CDEC",2403,"NA"
2005-09-21,19.5578703703704,19.7777777777778,19.3333333333333,0.154967112216336,0.792351668569738,"RIV",24,"data","CDEC",2404,"NA"
2005-09-22,19.7199074074074,20.0555555555556,19.5555555555556,0.130525144640531,0.661895322041429,"RIV",24,"data","CDEC",2405,"NA"
2005-09-23,19.6157407407407,19.8333333333333,19.5,0.0925523261881691,0.47182682220072,"RIV",24,"data","CDEC",2406,"NA"
2005-09-24,19.1898148148148,19.5,18.8888888888889,0.144608478642114,0.753568911621147,"RIV",24,"data","CDEC",2407,"NA"
2005-09-25,18.9259259259259,19.1666666666667,18.6666666666667,0.146223406697796,0.772608998207533,"RIV",24,"data","CDEC",2408,"NA"
2005-09-26,18.9791666666667,19.3333333333333,18.7777777777778,0.161192300049588,0.849311789503866,"RIV",24,"data","CDEC",2409,"NA"
2005-09-27,18.9398148148148,19.1666666666667,18.7222222222222,0.123594260553332,0.652563194317274,"RIV",24,"data","CDEC",2410,"NA"
2005-09-28,19.0115740740741,19.3333333333333,18.8333333333333,0.145591107015296,0.765802486674879,"RIV",24,"data","CDEC",2411,"NA"
2005-09-29,19.162037037037,19.4444444444444,18.9444444444444,0.148273899930529,0.77378986192303,"RIV",24,"data","CDEC",2412,"NA"
2005-09-30,19.3125,19.7222222222222,19.0555555555556,0.179320375589193,0.92851974415116,"RIV",24,"data","CDEC",2413,"NA"
2005-10-01,19.3449074074074,19.5555555555556,19.1111111111111,0.131038183544375,0.677378189436043,"RIV",24,"data","CDEC",2414,"NA"
2005-10-02,19.0810185185185,19.2222222222222,18.7222222222222,0.1510201191897,0.791467808928187,"RIV",24,"data","CDEC",2415,"NA"
2005-10-03,18.6412037037037,18.8333333333333,18.3333333333333,0.165437631596057,0.887483631559627,"RIV",24,"data","CDEC",2416,"NA"
2005-10-04,18.1805555555556,18.3888888888889,17.8888888888889,0.137309864636386,0.755256703882337,"RIV",24,"data","CDEC",2417,"NA"
2005-10-05,17.8518518518519,18.1666666666667,17.6111111111111,0.170775964733371,0.956628848091499,"RIV",24,"data","CDEC",2418,"NA"
2005-10-06,17.7662037037037,18.1666666666667,17.5555555555556,0.223414174487567,1.25752343164337,"RIV",24,"data","CDEC",2419,"NA"
2005-10-07,17.7384259259259,18.1666666666667,17.5,0.220694730098753,1.24416186092472,"RIV",24,"data","CDEC",2420,"NA"
2005-10-08,17.4191919191919,17.6666666666667,17.2222222222222,0.149196626539425,0.856507163085129,"RIV",22,"data","CDEC",2421,"NA"
2005-10-09,17.0185185185185,17.3333333333333,16.8333333333333,0.153389567041411,0.901309751929947,"RIV",24,"data","CDEC",2422,"NA"
2005-10-10,16.9930555555556,17.3333333333333,16.7777777777778,0.168119672761092,0.989343395079579,"RIV",24,"data","CDEC",2423,"NA"
2005-10-11,17.125,17.3888888888889,17,0.103934927410387,0.606919284148245,"RIV",24,"data","CDEC",2424,"NA"
2005-10-12,17.2314814814815,17.3888888888889,17.0555555555556,0.0950558028421362,0.551640338901167,"RIV",24,"data","CDEC",2425,"NA"
2005-10-13,17.3865740740741,17.6111111111111,17.1666666666667,0.134574703004885,0.774015067209566,"RIV",24,"data","CDEC",2426,"NA"
2005-10-14,17.5925925925926,17.7222222222222,17.4444444444444,0.100544233844535,0.571514592379462,"RIV",24,"data","CDEC",2427,"NA"
2005-10-15,17.5625,17.6666666666667,17.4444444444444,0.0597734585297313,0.34034709483121,"RIV",24,"data","CDEC",2428,"NA"
2005-10-16,17.3287037037037,17.5555555555556,17.1111111111111,0.112212735365338,0.647554123401365,"RIV",24,"data","CDEC",2429,"NA"
2005-10-17,17.2898550724638,17.5,17.0555555555556,0.144052032760015,0.833159284194554,"RIV",23,"data","CDEC",2430,"NA"
2005-10-18,17.3009259259259,17.4444444444444,17.1666666666667,0.0910908818515107,0.526508709658183,"RIV",24,"data","CDEC",2431,"NA"
2005-10-19,17.2731481481481,17.4444444444444,17.1111111111111,0.120292926902036,0.696415765500933,"RIV",24,"data","CDEC",2432,"NA"
2005-10-20,17.1967592592593,17.3888888888889,17.0555555555556,0.112287452542876,0.652957053419333,"RIV",24,"data","CDEC",2433,"NA"
2005-10-21,17.2060185185185,17.5,17,0.158393002288901,0.920567428882084,"RIV",24,"data","CDEC",2434,"NA"
2005-10-22,17.25,17.4444444444444,17.1111111111111,0.111111111111111,0.644122383252816,"RIV",24,"data","CDEC",2435,"NA"
2005-10-23,17.2546296296296,17.3888888888889,17.1666666666667,0.0693437272856491,0.40188476237457,"RIV",24,"data","CDEC",2436,"NA"
2005-10-24,17.2449494949495,17.3333333333333,17.1666666666667,0.0559748487156437,0.324586910109751,"RIV",22,"data","CDEC",2437,"NA"
2005-10-25,17.0810185185185,17.2222222222222,17,0.0517518301456186,0.302978596326159,"RIV",24,"data","CDEC",2438,"NA"
2005-10-26,16.9050925925926,17,16.8333333333333,0.0578723832178126,0.342336978640217,"RIV",24,"data","CDEC",2439,"NA"
2005-10-27,16.5833333333333,16.8333333333333,16.3888888888889,0.134096047166976,0.808619379901364,"RIV",24,"data","CDEC",2440,"NA"
2005-10-28,16.4143518518519,16.5555555555556,16.2222222222222,0.112287452542877,0.684080940608133,"RIV",24,"data","CDEC",2441,"NA"
2005-10-29,16.375,16.5,16.2222222222222,0.0755193149800167,0.461186656366514,"RIV",24,"data","CDEC",2442,"NA"
2005-10-30,16.3055555555556,16.3888888888889,16.1666666666667,0.0634489156355733,0.389124525192613,"RIV",24,"data","CDEC",2443,"NA"
2005-10-31,16.1990740740741,16.3888888888889,16.0555555555556,0.112212735365338,0.692710798482793,"RIV",24,"data","CDEC",2444,"NA"
2005-11-01,16.1296296296296,16.3888888888889,15.9444444444444,0.138687454571298,0.859830372772688,"RIV",24,"data","CDEC",2445,"NA"
2005-11-02,15.9814814814815,16.1666666666667,15.5555555555556,0.153389567041411,0.959795668625285,"RIV",24,"data","CDEC",2446,"NA"
2005-11-03,15.5694444444444,15.8888888888889,15.1666666666667,0.202805073935432,1.30258388254693,"RIV",24,"data","CDEC",2447,"NA"
2005-11-04,15.3171296296296,15.7222222222222,15,0.233689150525178,1.52567195144139,"RIV",24,"data","CDEC",2448,"NA"
2005-11-05,15.0324074074074,15.5,14.8333333333333,0.195162007014503,1.2982751313561,"RIV",24,"data","CDEC",2449,"NA"
2005-11-06,14.9490740740741,15.3888888888889,14.7777777777778,0.183831607076268,1.22971901915373,"RIV",24,"data","CDEC",2450,"NA"
2005-11-07,14.9305555555556,15.2777777777778,14.8333333333333,0.125033543540118,0.837433966036138,"RIV",24,"data","CDEC",2451,"NA"
2005-11-08,14.6643518518519,14.8333333333333,14.5555555555556,0.0810544548780231,0.55273124715558,"RIV",24,"data","CDEC",2452,"NA"
2005-11-09,14.4259259259259,14.5555555555556,14.2777777777778,0.0950558028421363,0.658923408661792,"RIV",24,"data","CDEC",2453,"NA"
2005-11-10,14.3425925925926,14.5,14.2777777777778,0.0668810294920938,0.466310599428414,"RIV",24,"data","CDEC",2454,"NA"
2005-11-11,14.2152777777778,14.3888888888889,14.1111111111111,0.0661666027817021,0.465461201786278,"RIV",24,"data","CDEC",2455,"NA"
2005-11-12,14.1086956521739,14.1666666666667,14.0555555555556,0.0426344209140854,0.302185417881037,"RIV",23,"data","CDEC",2456,"NA"
2005-11-13,14.0347222222222,14.1666666666667,13.9444444444444,0.0630511128699437,0.449250878439975,"RIV",24,"data","CDEC",2457,"NA"
2005-11-14,14.0717592592593,14.2777777777778,13.8888888888889,0.104230388453938,0.740706165686809,"RIV",24,"data","CDEC",2458,"NA"
2005-11-15,13.9861111111111,14.1111111111111,13.8888888888889,0.0699858125335765,0.500395084649207,"RIV",24,"data","CDEC",2459,"NA"
2005-11-16,13.9166666666667,14.0555555555556,13.8333333333333,0.0802572353905124,0.576698697416856,"RIV",24,"data","CDEC",2460,"NA"
2005-11-17,13.8819444444444,14.1111111111111,13.7777777777778,0.0959632075228189,0.691280734531562,"RIV",24,"data","CDEC",2461,"NA"
2005-11-18,13.8310185185185,14,13.7222222222222,0.0874263230440059,0.632103289623608,"RIV",24,"data","CDEC",2462,"NA"
2005-11-19,13.7962962962963,13.9444444444444,13.7222222222222,0.0707802285856228,0.513037898472971,"RIV",24,"data","CDEC",2463,"NA"
2005-11-20,13.6851851851852,13.8333333333333,13.6111111111111,0.0707802285856231,0.517203294130399,"RIV",24,"data","CDEC",2464,"NA"
2005-11-21,13.5856481481481,13.6666666666667,13.5,0.0590203770107161,0.434431808973068,"RIV",24,"data","CDEC",2465,"NA"
2005-11-22,13.4675925925926,13.5555555555556,13.3888888888889,0.0515895134986143,0.383064108480601,"RIV",24,"data","CDEC",2466,"NA"
2005-11-23,13.3449074074074,13.4444444444444,13.2777777777778,0.0432793131224954,0.324313326433964,"RIV",24,"data","CDEC",2467,"NA"
2005-11-24,13.2106481481481,13.2777777777778,13.1666666666667,0.0490904022907293,0.371597227783337,"RIV",24,"data","CDEC",2468,"NA"
2005-11-25,13.1342592592593,13.3333333333333,13,0.0925523261881696,0.704663463399529,"RIV",24,"data","CDEC",2469,"NA"
2005-11-26,12.8333333333333,13,12.6111111111111,0.111111111111112,0.865800865800869,"RIV",24,"data","CDEC",2470,"NA"
2005-11-27,12.3819444444444,12.6111111111111,12.1666666666667,0.146814904592188,1.1857176815073,"RIV",24,"data","CDEC",2471,"NA"
2005-11-28,12.0625,12.2777777777778,11.7777777777778,0.166515632048724,1.38044047294279,"RIV",24,"data","CDEC",2472,"NA"
2005-11-29,11.7939814814815,12.0555555555556,11.5,0.16091456165667,1.36437861895351,"RIV",24,"data","CDEC",2473,"NA"
2005-11-30,11.5162037037037,11.8888888888889,11.2222222222222,0.171413221181382,1.48845249347451,"RIV",24,"data","CDEC",2474,"NA"
2005-12-01,11.4768518518519,12,11.2222222222222,0.247324202310425,2.15498296486696,"RIV",24,"data","CDEC",2475,"NA"
2005-12-02,11.2291666666667,11.6666666666667,10.9444444444444,0.178194333837853,1.58688831618125,"RIV",24,"data","CDEC",2476,"NA"
2005-12-03,10.7962962962963,11.0555555555556,10.5,0.132755053001135,1.2296351392901,"RIV",24,"data","CDEC",2477,"NA"
2005-12-04,10.3449074074074,10.5,10.1666666666667,0.0850928050510842,0.82255743526669,"RIV",24,"data","CDEC",2478,"NA"
2005-12-05,9.95601851851852,10.1111111111111,9.72222222222222,0.104872141393397,1.05335422185416,"RIV",24,"data","CDEC",2479,"NA"
2005-12-06,9.61111111111111,9.72222222222222,9.44444444444444,0.0819121978638311,0.85226564251385,"RIV",24,"data","CDEC",2480,"NA"
2005-12-07,9.30324074074074,9.38888888888889,9.16666666666667,0.0612518508197293,0.658392623889601,"RIV",24,"data","CDEC",2481,"NA"
2005-12-08,9.12962962962963,9.22222222222222,9.05555555555555,0.0422992770903825,0.463318653728328,"RIV",24,"data","CDEC",2482,"NA"
2005-12-09,9.13194444444444,9.27777777777778,9.05555555555555,0.0747378671910743,0.818422271902258,"RIV",24,"data","CDEC",2483,"NA"
2005-12-10,9.15740740740741,9.33333333333333,9.05555555555555,0.093633441288932,1.02248853985891,"RIV",24,"data","CDEC",2484,"NA"
2005-12-11,9.18981481481481,9.33333333333333,9.11111111111111,0.0784249586907332,0.85338997870017,"RIV",24,"data","CDEC",2485,"NA"
2005-12-12,9.28703703703704,9.44444444444444,9.16666666666667,0.0892304227746447,0.960806147523592,"RIV",24,"data","CDEC",2486,"NA"
2005-12-13,9.41435185185185,9.55555555555556,9.27777777777778,0.0896991552386528,0.952791616992821,"RIV",24,"data","CDEC",2487,"NA"
2005-12-14,9.50462962962963,9.55555555555556,9.44444444444444,0.046094568555451,0.484969644811369,"RIV",24,"data","CDEC",2488,"NA"
2005-12-15,9.49768518518519,9.55555555555556,9.38888888888889,0.0448028024517741,0.471723389207078,"RIV",24,"data","CDEC",2489,"NA"
2005-12-16,9.34027777777778,9.38888888888889,9.16666666666667,0.0619778240257018,0.663554398490785,"RIV",24,"data","CDEC",2490,"NA"
2005-12-17,9.125,9.22222222222222,8.94444444444444,0.0660397251907839,0.723723015789413,"RIV",24,"data","CDEC",2491,"NA"
2005-12-18,9.03703703703704,9.22222222222222,8.83333333333333,0.115454557621813,1.27757092450367,"RIV",24,"data","CDEC",2492,"NA"
2005-12-19,9.23913043478261,9.33333333333333,9.11111111111111,0.0738449831744722,0.799263347300169,"RIV",23,"data","CDEC",2493,"NA"
2005-12-20,9.35648148148148,9.5,9.27777777777778,0.0693437272856494,0.741130385635837,"RIV",24,"data","CDEC",2494,"NA"
2005-12-21,9.69212962962963,10.0555555555556,9.5,0.158816042443041,1.63860831945053,"RIV",24,"data","CDEC",2495,"NA"
2005-12-22,10.1365740740741,10.5555555555556,9.94444444444444,0.163807329797545,1.6160028881603,"RIV",24,"data","CDEC",2496,"NA"
2005-12-23,10.6412037037037,10.9444444444444,10.3888888888889,0.195204976889234,1.83442571277244,"RIV",24,"data","CDEC",2497,"NA"
2005-12-24,11.1689814814815,11.3333333333333,11,0.137533645585069,1.23138932420207,"RIV",24,"data","CDEC",2498,"NA"
2005-12-25,11.5694444444444,11.7777777777778,11.3333333333333,0.142112351884835,1.22834205710782,"RIV",24,"data","CDEC",2499,"NA"
2005-12-26,11.6736111111111,11.9444444444444,11.5,0.138344343119679,1.18510323671825,"RIV",24,"data","CDEC",2500,"NA"
2005-12-27,11.7546296296296,11.8888888888889,11.6111111111111,0.0801177787510276,0.681584884215122,"RIV",24,"data","CDEC",2501,"NA"
2005-12-28,11.6921296296296,12,11.5,0.142799220806255,1.22132772497134,"RIV",24,"data","CDEC",2502,"NA"
2005-12-29,11.5856481481481,11.8888888888889,11.3333333333333,0.155399478866076,1.34131018721569,"RIV",24,"data","CDEC",2503,"NA"
2005-12-30,11.2291666666667,11.5555555555556,11.0555555555556,0.134408407355321,1.19695798757985,"RIV",24,"data","CDEC",2504,"NA"
2005-12-31,11.2662037037037,11.6666666666667,11,0.243530993478033,2.16160651700247,"RIV",24,"data","CDEC",2505,"NA"
2006-01-01,11.0231481481481,11.6111111111111,10.6666666666667,0.288403841530632,2.61634732341943,"RIV",24,"data","CDEC",2506,"NA"
2006-01-02,10.524154589372,10.6666666666667,10.3888888888889,0.0782562608097679,0.743587146551387,"RIV",23,"data","CDEC",2507,"NA"
2006-01-03,10.036231884058,10.2777777777778,9.94444444444444,0.106743311652489,1.06357956736776,"RIV",23,"data","CDEC",2508,"NA"
2006-01-04,10.2476851851852,10.5,10.0555555555556,0.180934508801442,1.76561345837413,"RIV",24,"data","CDEC",2509,"NA"
2006-01-05,10.3888888888889,10.5555555555556,10.2222222222222,0.120385853085769,1.15879430777746,"RIV",24,"data","CDEC",2510,"NA"
2006-01-06,10.3101851851852,10.4444444444444,10.1666666666667,0.0981808045814601,0.952270039945909,"RIV",24,"data","CDEC",2511,"NA"
2006-01-07,10.5,10.8333333333333,10.2777777777778,0.217337620854145,2.06988210337281,"RIV",24,"data","CDEC",2512,"NA"
2006-01-08,10.6203703703704,10.7777777777778,10.4444444444444,0.101870149139676,0.959195824506106,"RIV",24,"data","CDEC",2513,"NA"
2006-01-09,10.412037037037,10.6111111111111,10.2222222222222,0.136983712478324,1.31562836350903,"RIV",24,"data","CDEC",2514,"NA"
2006-01-10,10.2268518518519,10.5,10.0555555555556,0.129945554752199,1.27063104692056,"RIV",24,"data","CDEC",2515,"NA"
2006-01-11,10.3263888888889,10.5,10.1111111111111,0.112685107448531,1.09123439627361,"RIV",24,"data","CDEC",2516,"NA"
2006-01-12,10.3125,10.5,10.1666666666667,0.100738683435468,0.976859960586357,"RIV",24,"data","CDEC",2517,"NA"
2006-01-13,10.3333333333333,10.5,10.1111111111111,0.102308302340808,0.99008034523363,"RIV",24,"data","CDEC",2518,"NA"
2006-01-14,10.337962962963,10.5,10.1111111111111,0.103503660291238,1.00119975919872,"RIV",24,"data","CDEC",2519,"NA"
2006-01-15,10.0909090909091,10.3333333333333,9.88888888888889,0.132299180113214,1.31107295607689,"RIV",22,"data","CDEC",2520,"NA"
2006-01-16,9.8912037037037,10,9.77777777777778,0.0858776899703256,0.868222842667462,"RIV",24,"data","CDEC",2521,"NA"
2006-01-17,9.71739130434783,9.77777777777778,9.61111111111111,0.0527393360220466,0.542731422150815,"RIV",23,"data","CDEC",2522,"NA"
2006-01-18,9.76515151515152,9.88888888888889,9.55555555555556,0.0726014022199089,0.743474405975794,"RIV",22,"data","CDEC",2523,"NA"
2006-01-19,9.59722222222222,9.83333333333334,9.33333333333333,0.142112351884836,1.48076546102869,"RIV",24,"data","CDEC",2524,"NA"
2006-01-20,9.34259259259259,9.5,9.16666666666667,0.0796979447063082,0.853060260483775,"RIV",24,"data","CDEC",2525,"NA"
2006-01-21,9.31712962962963,9.38888888888889,9.22222222222222,0.0477040400164178,0.512003609617204,"RIV",24,"data","CDEC",2526,"NA"
2006-01-22,9.30787037037037,9.38888888888889,9.16666666666667,0.0654870817913965,0.703566757868274,"RIV",24,"data","CDEC",2527,"NA"
2006-01-23,9.13425925925926,9.27777777777778,8.94444444444444,0.0801177787510274,0.877113036503898,"RIV",24,"data","CDEC",2528,"NA"
2006-01-24,9.05092592592593,9.16666666666667,8.94444444444444,0.0784249586907325,0.866485477094538,"RIV",24,"data","CDEC",2529,"NA"
2006-01-25,9.08333333333333,9.22222222222222,9,0.0851256530758741,0.937163153128889,"RIV",24,"data","CDEC",2530,"NA"
2006-01-26,9.28240740740741,9.5,9.16666666666667,0.109794942167027,1.18282830464229,"RIV",24,"data","CDEC",2531,"NA"
2006-01-27,9.41203703703704,9.72222222222222,9.22222222222222,0.136983712478324,1.45540983252917,"RIV",24,"data","CDEC",2532,"NA"
2006-01-28,9.61594202898551,9.77777777777778,9.5,0.0688877555263982,0.716391127554104,"RIV",23,"data","CDEC",2533,"NA"
2006-01-29,9.81018518518519,10,9.66666666666667,0.0968043700558366,0.986774135538495,"RIV",24,"data","CDEC",2534,"NA"
2006-01-30,9.9537037037037,10.0555555555556,9.77777777777778,0.0583055297592002,0.585767182697081,"RIV",24,"data","CDEC",2535,"NA"
2006-01-31,9.94212962962963,10.1666666666667,9.83333333333334,0.0874263230440051,0.879352073457746,"RIV",24,"data","CDEC",2536,"NA"
2006-02-01,9.96759259259259,10.1111111111111,9.77777777777778,0.0896056049035477,0.898969375716038,"RIV",24,"data","CDEC",2537,"NA"
2006-02-02,9.99768518518519,10.2222222222222,9.66666666666667,0.134574703004885,1.34605861769184,"RIV",24,"data","CDEC",2538,"NA"
2006-02-03,10.1597222222222,10.3888888888889,9.5,0.226594961188144,2.23032634388877,"RIV",24,"data","CDEC",2539,"NA"
2006-02-04,10.400462962963,10.8333333333333,9.83333333333334,0.26918056537538,2.58815945342008,"RIV",24,"data","CDEC",2540,"NA"
2006-02-05,10.5462962962963,11,9.88888888888889,0.311984052516904,2.95823333378627,"RIV",24,"data","CDEC",2541,"NA"
2006-02-06,10.2800925925926,10.7777777777778,9.77777777777778,0.337525636356277,3.28329373802999,"RIV",24,"data","CDEC",2542,"NA"
2006-02-07,10.1921296296296,10.8888888888889,9.77777777777778,0.385589581628869,3.78320915883878,"RIV",24,"data","CDEC",2543,"NA"
2006-02-08,10.2523148148148,11.1111111111111,9.66666666666667,0.492285948772398,4.80170534815254,"RIV",24,"data","CDEC",2544,"NA"
2006-02-09,10.4606481481481,11.3888888888889,9.66666666666667,0.534248200501202,5.1072189116291,"RIV",24,"data","CDEC",2545,"NA"
2006-02-10,10.6712962962963,11.5,9.77777777777778,0.497960593010938,4.66635523168601,"RIV",24,"data","CDEC",2546,"NA"
2006-02-11,10.9074074074074,11.7222222222222,10,0.477532423988069,4.37805617917754,"RIV",24,"data","CDEC",2547,"NA"
2006-02-12,11.1550925925926,11.8888888888889,10.1666666666667,0.451329272664173,4.04594824218557,"RIV",24,"data","CDEC",2548,"NA"
2006-02-13,11.4259259259259,12,10.6111111111111,0.378099701805328,3.30913839505474,"RIV",24,"data","CDEC",2549,"NA"
2006-02-14,11.5902777777778,12.2222222222222,10.8888888888889,0.31418960841755,2.71080309239828,"RIV",24,"data","CDEC",2550,"NA"
2006-02-15,11.4791666666667,11.9444444444444,10.8888888888889,0.254224901593934,2.21466338956603,"RIV",24,"data","CDEC",2551,"NA"
2006-02-16,11.3425925925926,11.7222222222222,10.7777777777778,0.25149401499388,2.21725335668074,"RIV",24,"data","CDEC",2552,"NA"
2006-02-17,10.8842592592593,11.2777777777778,10.3333333333333,0.257426811442087,2.36512936076098,"RIV",24,"data","CDEC",2553,"NA"
2006-02-18,10.3526570048309,10.6666666666667,10,0.183194541627144,1.76954130269803,"RIV",23,"data","CDEC",2554,"NA"
